日期,天序号,时段序号,时段起,时段止,电价_元每kWh,负载_kW,光伏_kW,计划购电量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,时段末储电量_kWh,终端余值单价_元每kWh
2025-02-02,33,64,10:30,10:40,1.0533,6674.3697,5914.7178,0.0000,0.0000,126.6086,0.0000,1200.0000,0.4121
2025-02-02,33,65,10:40,10:50,0.9148,6765.9436,6167.1421,99.8002,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,66,10:50,11:00,0.6806,6843.2700,6330.4875,918.7971,833.3333,0.0000,0.0000,1950.0000,0.4121
2025-02-02,33,67,11:00,11:10,0.6578,6688.1647,6325.0392,893.8542,833.3333,0.0000,0.0000,2700.0000,0.4121
2025-02-02,33,68,11:10,11:20,0.6943,6621.1787,6476.9104,857.3780,833.3333,0.0000,0.0000,3450.0000,0.4121
2025-02-02,33,69,11:20,11:30,0.6727,6792.2500,6705.8250,847.7375,833.3333,0.0000,0.0000,4200.0000,0.4121
2025-02-02,33,70,11:30,11:40,0.6265,6965.5774,6635.3033,888.3790,833.3333,0.0000,0.0000,4950.0000,0.4121
2025-02-02,33,71,11:40,11:50,0.5770,6630.8407,6706.5447,820.7160,833.3333,0.0000,0.0000,5700.0000,0.4121
2025-02-02,33,72,11:50,12:00,0.5556,6087.6200,6888.0375,699.9304,833.3333,0.0000,0.0000,6450.0000,0.4121
2025-02-02,33,73,12:00,12:10,0.5901,6175.5508,6695.3712,746.6966,833.3333,0.0000,0.0000,7200.0000,0.4121
2025-02-02,33,74,12:10,12:20,0.6344,6411.0816,6542.4476,811.4390,833.3333,0.0000,0.0000,7950.0000,0.4121
2025-02-02,33,75,12:20,12:30,0.6108,6361.3800,6598.6125,793.7946,833.3333,0.0000,0.0000,8700.0000,0.4121
2025-02-02,33,76,12:30,12:40,0.5190,6105.7160,6609.2865,749.4049,833.3333,0.0000,0.0000,9450.0000,0.4121
2025-02-02,33,77,12:40,12:50,0.6941,6176.8003,6531.8447,774.1593,833.3333,0.0000,0.0000,10200.0000,0.4121
2025-02-02,33,78,12:50,13:00,1.0283,6523.9500,6407.1750,0.0000,0.0000,19.4625,0.0000,10178.3750,0.4121
2025-02-02,33,79,13:00,13:10,1.0587,6584.3213,6311.5023,0.0000,0.0000,45.4698,0.0000,10127.8530,0.4121
2025-02-02,33,80,13:10,13:20,0.9965,6510.3066,6349.6795,26.7712,0.0000,0.0000,0.0000,10127.8530,0.4121
2025-02-02,33,81,13:20,13:30,1.0091,6505.5800,6370.1250,22.5758,0.0000,0.0000,0.0000,10127.8530,0.4121
2025-02-02,33,82,13:30,13:40,1.0445,6573.9919,6103.2194,0.0000,0.0000,78.4621,0.0000,10040.6729,0.4121
2025-02-02,33,83,13:40,13:50,1.0520,6477.1548,5845.3539,0.0000,0.0000,105.3002,0.0000,9923.6727,0.4121
2025-02-02,33,84,13:50,14:00,1.0369,6293.1700,5694.0000,0.0000,0.0000,99.8617,0.0000,9812.7153,0.4121
2025-02-02,33,85,14:00,14:10,1.0441,6343.9244,5466.5440,0.0000,0.0000,146.2301,0.0000,9650.2374,0.4121
2025-02-02,33,86,14:10,14:20,1.0639,6432.3346,5229.6133,0.0000,0.0000,200.4536,0.0000,9427.5113,0.4121
2025-02-02,33,87,14:20,14:30,1.0889,6412.6700,5032.0875,0.0000,0.0000,230.0971,0.0000,9171.8479,0.4121
2025-02-02,33,88,14:30,14:40,1.1026,6334.6450,4816.7059,0.0000,0.0000,252.9899,0.0000,8890.7480,0.4121
2025-02-02,33,89,14:40,14:50,0.9951,6283.5157,4446.8110,306.1174,0.0000,0.0000,0.0000,8890.7480,0.4121
2025-02-02,33,90,14:50,15:00,0.8205,6229.6800,3990.7125,1206.4946,833.3333,0.0000,0.0000,9640.7480,0.4121
2025-02-02,33,91,15:00,15:10,0.7696,6095.8225,3664.4343,1238.5647,833.3333,0.0000,0.0000,10390.7480,0.4121
2025-02-02,33,92,15:10,15:20,0.8245,6087.7390,3383.0733,905.5020,454.7244,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,93,15:20,15:30,0.8914,6190.5700,3070.3500,520.0367,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,94,15:30,15:40,0.8933,6188.1819,2736.1010,575.3468,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,95,15:40,15:50,0.9024,6219.2064,2390.1165,638.1816,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,96,15:50,16:00,0.9311,6258.9100,2058.3750,700.0892,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,97,16:00,16:10,0.9295,6141.1677,1767.9971,728.8618,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,98,16:10,16:20,0.9789,6137.4884,1483.7678,775.6201,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,99,16:20,16:30,1.0591,6224.4900,1193.0625,838.5712,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,100,16:30,16:40,1.0582,6105.9198,916.1739,864.9576,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,101,16:40,16:50,1.0373,6010.4802,651.1900,893.2150,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,102,16:50,17:00,1.0422,6029.9900,380.5875,941.5671,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,103,17:00,17:10,1.0598,6026.1738,112.3562,985.6363,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,104,17:10,17:20,1.0817,6032.2614,0.0000,1005.3769,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,105,17:20,17:30,1.0782,6161.5100,0.0000,1026.9183,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,106,17:30,17:40,1.0433,6305.1609,3.5758,1050.2642,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,107,17:40,17:50,1.1430,5412.6184,0.0000,902.1031,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,108,17:50,18:00,1.3075,4082.2600,0.0000,0.0000,0.0000,680.3767,0.0000,10044.0259,0.4121
2025-02-02,33,109,18:00,18:10,1.2913,4095.6770,0.2567,0.0000,0.0000,682.5700,0.0000,9285.6148,0.4121
2025-02-02,33,110,18:10,18:20,1.2583,4472.5015,0.0000,0.0000,0.0000,745.4169,0.0000,8457.3737,0.4121
2025-02-02,33,111,18:20,18:30,1.2799,4531.6600,0.0000,0.0000,0.0000,755.2767,0.0000,7618.1774,0.4121
2025-02-02,33,112,18:30,18:40,1.2635,4527.6331,0.0184,0.0000,0.0000,754.6024,0.0000,6779.7303,0.4121
2025-02-02,33,113,18:40,18:50,1.2481,4424.7960,0.0000,737.4660,0.0000,0.0000,0.0000,6779.7303,0.4121
2025-02-02,33,114,18:50,19:00,1.2611,4323.7700,0.0000,0.0000,0.0000,720.6283,0.0000,5979.0321,0.4121
2025-02-02,33,115,19:00,19:10,1.2809,4404.8581,0.0013,0.0000,0.0000,734.1428,0.0000,5163.3179,0.4121
2025-02-02,33,116,19:10,19:20,1.2785,4312.8182,0.0000,0.0000,0.0000,718.8030,0.0000,4364.6479,0.4121
2025-02-02,33,117,19:20,19:30,1.2632,4130.1300,0.0000,0.0000,0.0000,688.3550,0.0000,3599.8090,0.4121
2025-02-02,33,118,19:30,19:40,1.2665,4288.8356,0.0000,0.0000,0.0000,714.8059,0.0000,2805.5802,0.4121
2025-02-02,33,119,19:40,19:50,1.2540,4348.8871,0.0000,709.2612,0.0000,15.5533,0.0000,2788.2987,0.4121
2025-02-02,33,120,19:50,20:00,1.2366,4231.8900,0.0000,705.3150,0.0000,0.0000,0.0000,2788.2987,0.4121
2025-02-02,33,121,20:00,20:10,1.2592,4286.1231,0.0000,0.0000,0.0000,714.3538,0.0000,1994.5722,0.4121
2025-02-02,33,122,20:10,20:20,1.2540,4243.0563,0.0000,707.1760,0.0000,0.0000,0.0000,1994.5722,0.4121
2025-02-02,33,123,20:20,20:30,1.2362,4138.3200,0.0000,689.7200,0.0000,0.0000,0.0000,1994.5722,0.4121
2025-02-02,33,124,20:30,20:40,1.2676,4290.6901,0.0000,0.0000,0.0000,715.1150,0.0000,1200.0000,0.4121
2025-02-02,33,125,20:40,20:50,1.1600,4315.4061,0.0000,719.2343,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,126,20:50,21:00,0.9655,4171.9800,0.0000,695.3300,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,127,21:00,21:10,0.9396,4209.4300,0.0000,701.5717,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,128,21:10,21:20,0.9423,4246.2148,0.0000,707.7025,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,129,21:20,21:30,0.9317,4246.1200,0.0000,707.6867,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,130,21:30,21:40,0.9705,4309.7445,0.0000,718.2907,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,131,21:40,21:50,0.7600,3982.2390,0.0000,663.7065,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,132,21:50,22:00,0.4122,3400.5100,0.0000,566.7517,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,133,22:00,22:10,0.3735,3218.5300,0.0000,536.4217,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,134,22:10,22:20,0.4258,3233.6389,0.0000,538.9398,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,135,22:20,22:30,0.4236,3249.5800,0.0000,541.5967,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,136,22:30,22:40,0.4363,3279.3040,0.0000,546.5507,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,137,22:40,22:50,0.4193,3263.6442,0.0000,543.9407,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,138,22:50,23:00,0.3873,3249.2500,0.0000,541.5417,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,139,23:00,23:10,0.4093,3340.4792,0.0000,556.7465,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,140,23:10,23:20,0.4166,3374.5712,0.0000,562.4285,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,141,23:20,23:30,0.4029,3290.7500,0.0000,548.4583,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,142,23:30,23:40,0.4308,3222.8875,0.0000,537.1479,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,143,23:40,23:50,0.4514,3382.9527,0.0000,563.8254,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-02,33,144,23:50,24:00,0.4406,3548.2600,0.0000,591.3767,0.0000,0.0000,0.0000,1200.0000,0.4121
2025-02-03,34,1,0:00,0:10,0.4231,3319.2759,0.0000,1386.5460,833.3333,0.0000,0.0000,1950.0000,0.4233
2025-02-03,34,2,0:10,0:20,0.4042,3357.1864,0.0000,1392.8644,833.3333,0.0000,0.0000,2700.0000,0.4233
2025-02-03,34,3,0:20,0:30,0.4040,3657.7200,0.0000,1442.9533,833.3333,0.0000,0.0000,3450.0000,0.4233
2025-02-03,34,4,0:30,0:40,0.4367,3554.5058,0.0000,592.4176,0.0000,0.0000,0.0000,3450.0000,0.4233
2025-02-03,34,5,0:40,0:50,0.4177,3451.8734,0.0000,1408.6456,833.3333,0.0000,0.0000,4200.0000,0.4233
2025-02-03,34,6,0:50,1:00,0.3709,3501.3600,0.0000,1416.8933,833.3333,0.0000,0.0000,4950.0000,0.4233
2025-02-03,34,7,1:00,1:10,0.4008,3451.4924,0.0000,1408.5821,833.3333,0.0000,0.0000,5700.0000,0.4233
2025-02-03,34,8,1:10,1:20,0.4071,3542.1206,0.0000,1423.6868,833.3333,0.0000,0.0000,6450.0000,0.4233
2025-02-03,34,9,1:20,1:30,0.3844,3695.1800,0.0000,1449.1967,833.3333,0.0000,0.0000,7200.0000,0.4233
2025-02-03,34,10,1:30,1:40,0.4296,3578.3139,0.0000,1429.7190,833.3333,0.0000,0.0000,7950.0000,0.4233
2025-02-03,34,11,1:40,1:50,0.4636,3604.2630,0.0000,600.7105,0.0000,0.0000,0.0000,7950.0000,0.4233
2025-02-03,34,12,1:50,2:00,0.4511,3829.9100,0.0000,638.3183,0.0000,0.0000,0.0000,7950.0000,0.4233
2025-02-03,34,13,2:00,2:10,0.4437,3880.9085,0.0000,646.8181,0.0000,0.0000,0.0000,7950.0000,0.4233
2025-02-03,34,14,2:10,2:20,0.4790,3840.4513,0.0000,640.0752,0.0000,0.0000,0.0000,7950.0000,0.4233
2025-02-03,34,15,2:20,2:30,0.5050,3782.4300,0.0000,630.4050,0.0000,0.0000,0.0000,7950.0000,0.4233
2025-02-03,34,16,2:30,2:40,0.4390,3687.2132,0.0000,614.5355,0.0000,0.0000,0.0000,7950.0000,0.4233
2025-02-03,34,17,2:40,2:50,0.4139,3675.2639,0.0000,1445.8773,833.3333,0.0000,0.0000,8700.0000,0.4233
2025-02-03,34,18,2:50,3:00,0.4635,3798.7500,0.0000,633.1250,0.0000,0.0000,0.0000,8700.0000,0.4233
2025-02-03,34,19,3:00,3:10,0.4864,3984.4677,0.0000,664.0780,0.0000,0.0000,0.0000,8700.0000,0.4233
2025-02-03,34,20,3:10,3:20,0.4564,4080.7714,0.0000,680.1286,0.0000,0.0000,0.0000,8700.0000,0.4233
2025-02-03,34,21,3:20,3:30,0.4331,4010.1200,0.0000,1335.0200,666.6667,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,22,3:30,3:40,0.4884,3846.4851,0.0000,641.0808,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,23,3:40,3:50,0.4919,3882.6756,0.0000,647.1126,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,24,3:50,4:00,0.4421,4079.4200,0.0000,679.9033,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,25,4:00,4:10,0.4700,4136.8547,0.0000,689.4758,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,26,4:10,4:20,0.5162,4238.4444,0.0000,706.4074,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,27,4:20,4:30,0.5209,4297.0500,0.0000,716.1750,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,28,4:30,4:40,0.4891,4021.4082,0.0000,670.2347,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,29,4:40,4:50,0.4850,3863.4609,0.0000,643.9101,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,30,4:50,5:00,0.4985,3942.0600,0.0000,657.0100,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,31,5:00,5:10,0.4617,3947.5006,0.0000,657.9168,0.0000,0.0000,0.0000,9300.0000,0.4233
2025-02-03,34,32,5:10,5:20,0.4288,3942.7658,0.0135,1490.4587,833.3333,0.0000,0.0000,10050.0000,0.4233
2025-02-03,34,33,5:20,5:30,0.4191,3952.2900,0.0000,1492.0483,833.3333,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,34,5:30,5:40,0.4384,3985.0604,0.0000,664.1767,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,35,5:40,5:50,0.6877,4499.5576,0.1876,749.8950,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,36,5:50,6:00,1.0257,5189.9800,0.0000,864.9967,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,37,6:00,6:10,1.0734,5241.4145,0.0000,480.0776,0.0000,393.4915,0.0000,10362.7873,0.4233
2025-02-03,34,38,6:10,6:20,1.0585,5279.2812,2.6125,879.4448,0.0000,0.0000,0.0000,10362.7873,0.4233
2025-02-03,34,39,6:20,6:30,1.0968,5482.3600,0.0000,80.3933,0.0000,833.3333,0.0000,9436.8614,0.4233
2025-02-03,34,40,6:30,6:40,1.0751,5399.2249,0.0000,66.5375,0.0000,833.3333,0.0000,8510.9354,0.4233
2025-02-03,34,41,6:40,6:50,1.0347,5309.6915,140.4823,861.5349,0.0000,0.0000,0.0000,8510.9354,0.4233
2025-02-03,34,42,6:50,7:00,1.0049,5379.8400,433.3500,824.4150,0.0000,0.0000,0.0000,8510.9354,0.4233
2025-02-03,34,43,7:00,7:10,0.9738,5474.7763,744.1555,788.4368,0.0000,0.0000,0.0000,8510.9354,0.4233
2025-02-03,34,44,7:10,7:20,0.9724,5479.9280,1066.8534,735.5124,0.0000,0.0000,0.0000,8510.9354,0.4233
2025-02-03,34,45,7:20,7:30,0.9529,5338.1000,1389.6750,658.0708,0.0000,0.0000,0.0000,8510.9354,0.4233
2025-02-03,34,46,7:30,7:40,0.8663,5211.6634,1691.7213,1419.9904,833.3333,0.0000,0.0000,9260.9354,0.4233
2025-02-03,34,47,7:40,7:50,1.0040,5884.2656,2065.6691,636.4327,0.0000,0.0000,0.0000,9260.9354,0.4233
2025-02-03,34,48,7:50,8:00,1.2922,6901.3900,2476.0125,0.0000,0.0000,737.5629,0.0000,8441.4211,0.4233
2025-02-03,34,49,8:00,8:10,1.3447,6957.8660,2776.7082,0.0000,0.0000,696.8596,0.0000,7667.1326,0.4233
2025-02-03,34,50,8:10,8:20,1.3206,6874.3036,3006.5066,0.0000,0.0000,644.6328,0.0000,6950.8739,0.4233
2025-02-03,34,51,8:20,8:30,1.3219,7031.0100,3227.3625,0.0000,0.0000,633.9412,0.0000,6246.4947,0.4233
2025-02-03,34,52,8:30,8:40,1.2765,6975.4139,3478.3697,0.0000,0.0000,582.8407,0.0000,5598.8939,0.4233
2025-02-03,34,53,8:40,8:50,1.2084,6867.2926,3798.4683,0.0000,0.0000,511.4707,0.0000,5030.5931,0.4233
2025-02-03,34,54,8:50,9:00,1.1760,6931.2700,4054.1625,0.0000,0.0000,479.5179,0.0000,4497.7955,0.4233
2025-02-03,34,55,9:00,9:10,1.2113,7168.4724,4072.8902,0.0000,0.0000,515.9304,0.0000,3924.5395,0.4233
2025-02-03,34,56,9:10,9:20,1.2121,7113.8761,4200.7813,0.0000,0.0000,485.5158,0.0000,3385.0775,0.4233
2025-02-03,34,57,9:20,9:30,1.1749,6903.4100,4557.9750,0.0000,0.0000,390.9058,0.0000,2950.7377,0.4233
2025-02-03,34,58,9:30,9:40,1.1843,7092.1866,4928.0189,0.0000,0.0000,360.6946,0.0000,2549.9659,0.4233
2025-02-03,34,59,9:40,9:50,1.1518,7081.9938,5184.4551,0.0000,0.0000,316.2564,0.0000,2198.5698,0.4233
2025-02-03,34,60,9:50,10:00,1.0736,6787.0600,5366.3250,0.0000,0.0000,236.7892,0.0000,1935.4708,0.4233
2025-02-03,34,61,10:00,10:10,1.0490,6763.2921,5587.1643,196.0213,0.0000,0.0000,0.0000,1935.4708,0.4233
2025-02-03,34,62,10:10,10:20,1.0744,6902.8358,5708.2396,0.0000,0.0000,199.0994,0.0000,1714.2492,0.4233
2025-02-03,34,63,10:20,10:30,1.1249,7016.3100,5663.6250,0.0000,0.0000,225.4475,0.0000,1463.7520,0.4233
2025-02-03,34,64,10:30,10:40,1.1434,7015.3261,5591.0652,0.0000,0.0000,237.3768,0.0000,1200.0000,0.4233
2025-02-03,34,65,10:40,10:50,0.9384,6849.1934,5868.1171,163.5127,0.0000,0.0000,0.0000,1200.0000,0.4233
2025-02-03,34,66,10:50,11:00,0.6622,6633.2200,6356.2125,879.5012,833.3333,0.0000,0.0000,1950.0000,0.4233
2025-02-03,34,67,11:00,11:10,0.6804,6591.6314,6486.2613,850.8950,833.3333,0.0000,0.0000,2700.0000,0.4233
2025-02-03,34,68,11:10,11:20,0.7161,6748.0069,6277.2121,911.7991,833.3333,0.0000,0.0000,3450.0000,0.4233
2025-02-03,34,69,11:20,11:30,0.6605,6939.4100,6171.0375,961.3954,833.3333,0.0000,0.0000,4200.0000,0.4233
2025-02-03,34,70,11:30,11:40,0.6707,6906.4448,6571.2444,889.2001,833.3333,0.0000,0.0000,4950.0000,0.4233
2025-02-03,34,71,11:40,11:50,0.6434,6557.1512,6690.5234,811.1046,833.3333,0.0000,0.0000,5700.0000,0.4233
2025-02-03,34,72,11:50,12:00,0.5716,6179.1600,6392.9250,797.7058,833.3333,0.0000,0.0000,6450.0000,0.4233
2025-02-03,34,73,12:00,12:10,0.5792,6201.0237,6307.0588,815.6608,833.3333,0.0000,0.0000,7200.0000,0.4233
2025-02-03,34,74,12:10,12:20,0.6533,6283.7355,6314.5621,828.1956,833.3333,0.0000,0.0000,7950.0000,0.4233
2025-02-03,34,75,12:20,12:30,0.6925,6205.7900,6165.9375,839.9754,833.3333,0.0000,0.0000,8700.0000,0.4233
2025-02-03,34,76,12:30,12:40,0.6327,6101.8178,5821.1143,880.1172,833.3333,0.0000,0.0000,9450.0000,0.4233
2025-02-03,34,77,12:40,12:50,0.7523,6256.2681,5782.3204,912.3246,833.3333,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,78,12:50,13:00,0.9964,6478.4800,5978.4750,83.3342,0.0000,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,79,13:00,13:10,1.0208,6326.5879,5853.5390,78.8415,0.0000,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,80,13:10,13:20,0.9956,6353.2911,5725.7295,104.5936,0.0000,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,81,13:20,13:30,1.0193,6521.1700,5717.8125,133.8929,0.0000,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,82,13:30,13:40,1.0122,6262.9832,5602.8933,110.0150,0.0000,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,83,13:40,13:50,1.0024,6229.8159,5440.4246,131.5652,0.0000,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,84,13:50,14:00,1.0153,6481.0600,5316.1125,194.1579,0.0000,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,85,14:00,14:10,1.0397,6403.1887,5250.4266,192.1270,0.0000,0.0000,0.0000,10200.0000,0.4233
2025-02-03,34,86,14:10,14:20,1.0457,6297.0155,5201.1087,0.0000,0.0000,182.6511,0.0000,9997.0543,0.4233
2025-02-03,34,87,14:20,14:30,1.0670,6333.3300,5073.1125,0.0000,0.0000,210.0362,0.0000,9763.6807,0.4233
2025-02-03,34,88,14:30,14:40,1.1376,6361.4609,4772.1074,0.0000,0.0000,264.8922,0.0000,9469.3560,0.4233
2025-02-03,34,89,14:40,14:50,1.0383,6413.9012,4358.3516,342.5916,0.0000,0.0000,0.0000,9469.3560,0.4233
2025-02-03,34,90,14:50,15:00,0.8433,6453.9400,3956.3250,1061.4292,645.1600,0.0000,0.0000,10050.0000,0.4233
2025-02-03,34,91,15:00,15:10,0.8556,6363.6505,3659.4805,450.6950,0.0000,0.0000,0.0000,10050.0000,0.4233
2025-02-03,34,92,15:10,15:20,0.8770,6180.9555,3343.0089,472.9911,0.0000,0.0000,0.0000,10050.0000,0.4233
2025-02-03,34,93,15:20,15:30,0.8337,6087.2400,2974.8750,1352.0608,833.3333,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,94,15:30,15:40,0.8602,6224.8774,2652.6883,595.3649,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,95,15:40,15:50,0.9135,6192.9434,2399.2420,632.2836,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,96,15:50,16:00,0.9559,6034.0000,2150.4000,647.2667,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,97,16:00,16:10,0.9917,6176.3787,1816.5690,726.6349,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,98,16:10,16:20,0.9876,6286.8491,1470.0177,802.8052,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,99,16:20,16:30,0.9791,6225.2700,1162.2750,843.8325,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,100,16:30,16:40,1.0408,6188.0451,884.5168,883.9214,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,101,16:40,16:50,1.0894,6160.8359,633.2179,921.2697,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,102,16:50,17:00,1.0972,6129.4500,383.2875,957.6938,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,103,17:00,17:10,1.1128,6127.4318,124.8732,1000.4264,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,104,17:10,17:20,1.1065,6152.2373,0.0000,1025.3729,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,105,17:20,17:30,1.0810,6224.1400,0.0000,1037.3567,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,106,17:30,17:40,1.0906,6233.9384,2.6636,1038.5458,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,107,17:40,17:50,1.1796,5481.1387,0.0000,913.5231,0.0000,0.0000,0.0000,10800.0000,0.4233
2025-02-03,34,108,17:50,18:00,1.2907,4401.8300,0.0000,0.0000,0.0000,733.6383,0.0000,9984.8463,0.4233
2025-02-03,34,109,18:00,18:10,1.3113,4245.8516,0.1912,0.0000,0.0000,707.6101,0.0000,9198.6129,0.4233
2025-02-03,34,110,18:10,18:20,1.2989,4405.0674,0.0000,0.0000,0.0000,734.1779,0.0000,8382.8597,0.4233
2025-02-03,34,111,18:20,18:30,1.3003,4386.0100,0.0000,0.0000,0.0000,731.0017,0.0000,7570.6356,0.4233
2025-02-03,34,112,18:30,18:40,1.3038,4283.1266,0.0137,0.0000,0.0000,713.8521,0.0000,6777.4665,0.4233
2025-02-03,34,113,18:40,18:50,1.2861,4170.8372,0.0000,0.0000,0.0000,695.1395,0.0000,6005.0893,0.4233
2025-02-03,34,114,18:50,19:00,1.2590,4144.7400,0.0000,690.7900,0.0000,0.0000,0.0000,6005.0893,0.4233
2025-02-03,34,115,19:00,19:10,1.2604,4275.9972,0.0000,712.6662,0.0000,0.0000,0.0000,6005.0893,0.4233
2025-02-03,34,116,19:10,19:20,1.2810,4411.1059,0.0000,28.6076,0.0000,706.5767,0.0000,5220.0040,0.4233
2025-02-03,34,117,19:20,19:30,1.2957,4428.6900,0.0000,0.0000,0.0000,738.1150,0.0000,4399.8762,0.4233
2025-02-03,34,118,19:30,19:40,1.2883,4335.9206,0.0000,0.0000,0.0000,722.6534,0.0000,3596.9280,0.4233
2025-02-03,34,119,19:40,19:50,1.2905,4291.4631,0.0000,0.0000,0.0000,715.2438,0.0000,2802.2126,0.4233
2025-02-03,34,120,19:50,20:00,1.2925,4306.9700,0.0000,0.0000,0.0000,717.8283,0.0000,2004.6256,0.4233
2025-02-03,34,121,20:00,20:10,1.2534,4269.9239,0.0000,711.6540,0.0000,0.0000,0.0000,2004.6256,0.4233
2025-02-03,34,122,20:10,20:20,1.2226,4298.3288,0.0000,716.3881,0.0000,0.0000,0.0000,2004.6256,0.4233
2025-02-03,34,123,20:20,20:30,1.2568,4377.6100,0.0000,729.6017,0.0000,0.0000,0.0000,2004.6256,0.4233
2025-02-03,34,124,20:30,20:40,1.3325,4344.9780,0.0000,0.0000,0.0000,724.1630,0.0000,1200.0000,0.4233
2025-02-03,34,125,20:40,20:50,1.1898,4218.9560,0.0000,703.1593,0.0000,0.0000,0.0000,1200.0000,0.4233
2025-02-03,34,126,20:50,21:00,0.9345,4184.9000,0.0000,697.4833,0.0000,0.0000,0.0000,1200.0000,0.4233
2025-02-03,34,127,21:00,21:10,0.9407,4391.6678,0.0000,731.9446,0.0000,0.0000,0.0000,1200.0000,0.4233
