日期,天序号,时段序号,时段起,时段止,电价_元每kWh,负载_kW,光伏实际_kW,光伏预报0_kW,光伏预报6_kW,光伏预报12_kW,光伏预报18_kW,计划购电量_kWh,调整购电量_kWh,欠取量_kWh,超用量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,弃光电量_kWh,时段末储电量_kWh,终端余值单价_元每kWh
2025-02-01,32,126,20:50,21:00,0.7240,2756.4300,0.0000,0.0000,0.0000,0.0000,0.0000,459.4050,459.4050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1414.5002,0.4108
2025-02-01,32,127,21:00,21:10,0.7481,2984.5246,0.0000,0.0000,0.0000,0.0000,0.0000,497.4208,497.4208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1414.5002,0.4108
2025-02-01,32,128,21:10,21:20,0.8129,3019.6988,0.0000,0.0000,0.0000,0.0000,0.0000,503.2831,503.2831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1414.5002,0.4108
2025-02-01,32,129,21:20,21:30,0.8144,2865.3400,0.0000,0.0000,0.0000,0.0000,0.0000,477.5567,477.5567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1414.5002,0.4108
2025-02-01,32,130,21:30,21:40,0.8497,2874.8157,0.0000,0.0000,0.0000,0.0000,0.0000,287.7730,287.7730,0.0000,0.0000,0.0000,191.3630,0.0000,0.0000,1201.8747,0.4108
2025-02-01,32,131,21:40,21:50,0.6531,2701.2246,0.0000,0.0000,0.0000,0.0000,0.0000,450.2041,450.2041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1201.8747,0.4108
2025-02-01,32,132,21:50,22:00,0.3205,2352.5100,0.0000,0.0000,0.0000,0.0000,0.0000,392.0850,392.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1201.8747,0.4108
2025-02-01,32,133,22:00,22:10,0.2542,2230.6189,0.0000,0.0000,0.0000,0.0000,0.0000,1205.1032,1205.1032,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,1951.8747,0.4108
2025-02-01,32,134,22:10,22:20,0.2730,2181.4693,0.0000,0.0000,0.0000,0.0000,0.0000,1196.9115,1196.9115,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,2701.8747,0.4108
2025-02-01,32,135,22:20,22:30,0.2774,2154.9400,0.0000,0.0000,0.0000,0.0000,0.0000,1192.4900,1192.4900,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,3451.8747,0.4108
2025-02-01,32,136,22:30,22:40,0.3501,2292.3043,0.0000,0.0000,0.0000,0.0000,0.0000,216.2176,216.2176,0.0000,0.0000,0.0000,165.8331,0.0000,0.0000,3267.6156,0.4108
2025-02-01,32,137,22:40,22:50,0.3780,2503.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,417.1684,0.0000,0.0000,2804.0952,0.4108
2025-02-01,32,138,22:50,23:00,0.3465,2590.7800,0.0000,0.0000,0.0000,0.0000,0.0000,431.7967,431.7967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2804.0952,0.4108
2025-02-01,32,139,23:00,23:10,0.3534,2438.7897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,406.4649,0.0000,0.0000,2352.4675,0.4108
2025-02-01,32,140,23:10,23:20,0.3497,2405.7592,0.0000,0.0000,0.0000,0.0000,0.0000,400.9599,400.9599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2352.4675,0.4108
2025-02-01,32,141,23:20,23:30,0.3245,2459.6700,0.0000,0.0000,0.0000,0.0000,0.0000,409.9450,409.9450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2352.4675,0.4108
2025-02-01,32,142,23:30,23:40,0.3293,2323.4202,0.0000,0.0000,0.0000,0.0000,0.0000,387.2367,387.2367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2352.4675,0.4108
2025-02-01,32,143,23:40,23:50,0.3592,2728.2609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,454.7102,0.0000,0.0000,1847.2340,0.4108
2025-02-01,32,144,23:50,24:00,0.4038,3484.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,580.8233,0.0000,0.0000,1201.8747,0.4108
2025-02-02,33,1,0:00,0:10,0.4523,3591.9843,0.0000,0.0000,0.0000,0.0000,0.0000,598.6640,598.6640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1201.8747,0.4121
2025-02-02,33,2,0:10,0:20,0.4559,3490.4069,0.0000,0.0000,0.0000,0.0000,0.0000,581.7345,581.7345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1201.8747,0.4121
2025-02-02,33,3,0:20,0:30,0.4264,3507.5600,0.0000,0.0000,0.0000,0.0000,0.0000,1417.9267,1417.9267,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,1951.8747,0.4121
2025-02-02,33,4,0:30,0:40,0.4251,3516.6172,0.0000,0.0000,0.0000,0.0000,0.0000,1419.4362,1419.4362,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,2701.8747,0.4121
2025-02-02,33,5,0:40,0:50,0.4292,3523.1812,0.0000,0.0000,0.0000,0.0000,0.0000,1420.5302,1420.5302,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,3451.8747,0.4121
2025-02-02,33,6,0:50,1:00,0.4478,3576.4400,0.0000,0.0000,0.0000,0.0000,0.0000,596.0733,596.0733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3451.8747,0.4121
2025-02-02,33,7,1:00,1:10,0.5032,3672.3289,0.0000,0.0000,0.0000,0.0000,0.0000,612.0548,612.0548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3451.8747,0.4121
2025-02-02,33,8,1:10,1:20,0.4672,3589.9458,0.0000,0.0000,0.0000,0.0000,0.0000,598.3243,598.3243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3451.8747,0.4121
2025-02-02,33,9,1:20,1:30,0.3890,3433.4000,0.0000,0.0000,0.0000,0.0000,0.0000,1405.5667,1405.5667,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,4201.8747,0.4121
2025-02-02,33,10,1:30,1:40,0.4462,3549.9164,0.0000,0.0000,0.0000,0.0000,0.0000,591.6527,591.6527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4201.8747,0.4121
2025-02-02,33,11,1:40,1:50,0.4778,3745.7742,0.0000,0.0000,0.0000,0.0000,0.0000,624.2957,624.2957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4201.8747,0.4121
2025-02-02,33,12,1:50,2:00,0.4332,3771.9900,0.0000,0.0000,0.0000,0.0000,0.0000,1461.9983,1461.9983,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,4951.8747,0.4121
2025-02-02,33,13,2:00,2:10,0.4262,3594.4447,0.0000,0.0000,0.0000,0.0000,0.0000,1432.4074,1432.4074,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,5701.8747,0.4121
2025-02-02,33,14,2:10,2:20,0.4412,3671.1635,0.0000,0.0000,0.0000,0.0000,0.0000,1445.1939,1445.1939,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,6451.8747,0.4121
2025-02-02,33,15,2:20,2:30,0.4418,3882.8300,0.0000,0.0000,0.0000,0.0000,0.0000,1311.7220,1311.7220,0.0000,0.0000,664.5837,0.0000,0.0000,0.0000,7050.0000,0.4121
2025-02-02,33,16,2:30,2:40,0.4245,3711.2114,0.0000,0.0000,0.0000,0.0000,0.0000,1451.8686,1451.8686,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,7800.0000,0.4121
2025-02-02,33,17,2:40,2:50,0.4533,3797.0551,0.0000,0.0000,0.0000,0.0000,0.0000,632.8425,632.8425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7800.0000,0.4121
2025-02-02,33,18,2:50,3:00,0.4922,4096.4500,0.0000,0.0000,0.0000,0.0000,0.0000,682.7417,682.7417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7800.0000,0.4121
2025-02-02,33,19,3:00,3:10,0.4433,3901.7476,0.0000,0.0000,0.0000,0.0000,0.0000,650.2913,650.2913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7800.0000,0.4121
2025-02-02,33,20,3:10,3:20,0.4219,3751.7022,0.0000,0.0000,0.0000,0.0000,0.0000,1458.6170,1458.6170,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,8550.0000,0.4121
2025-02-02,33,21,3:20,3:30,0.4714,3892.9600,0.0000,0.0000,0.0000,0.0000,0.0000,648.8267,648.8267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8550.0000,0.4121
2025-02-02,33,22,3:30,3:40,0.5121,4003.4218,0.0000,0.0000,0.0000,0.0000,0.0000,667.2370,667.2370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8550.0000,0.4121
2025-02-02,33,23,3:40,3:50,0.4836,3951.3330,0.0000,0.0000,0.0000,0.0000,0.0000,658.5555,658.5555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8550.0000,0.4121
2025-02-02,33,24,3:50,4:00,0.4376,3825.9300,0.0000,0.0000,0.0000,0.0000,0.0000,1470.9883,1470.9883,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,9300.0000,0.4121
2025-02-02,33,25,4:00,4:10,0.4776,3819.9275,0.0000,0.0000,0.0000,0.0000,0.0000,636.6546,636.6546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9300.0000,0.4121
2025-02-02,33,26,4:10,4:20,0.4964,3875.4400,0.0000,0.0000,0.0000,0.0000,0.0000,645.9067,645.9067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9300.0000,0.4121
2025-02-02,33,27,4:20,4:30,0.4723,3917.7900,0.0000,0.0000,0.0000,0.0000,0.0000,652.9650,652.9650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9300.0000,0.4121
2025-02-02,33,28,4:30,4:40,0.4865,3937.5329,0.0000,0.0000,0.0000,0.0000,0.0000,656.2555,656.2555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9300.0000,0.4121
2025-02-02,33,29,4:40,4:50,0.4808,3992.3240,0.0014,0.0000,0.0000,0.0000,0.0000,665.3873,665.3873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,9300.0000,0.4121
2025-02-02,33,30,4:50,5:00,0.4531,4086.2000,0.0000,0.0000,0.0000,0.0000,0.0000,681.0333,681.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9300.0000,0.4121
2025-02-02,33,31,5:00,5:10,0.4678,4146.1246,0.0000,0.0000,0.0000,0.0000,0.0000,691.0208,691.0208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9300.0000,0.4121
2025-02-02,33,32,5:10,5:20,0.4823,4075.3387,0.0189,0.0000,0.0000,0.0000,0.0000,679.2231,679.2231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,9300.0000,0.4121
2025-02-02,33,33,5:20,5:30,0.4391,3887.6800,0.0000,0.0000,0.0000,0.0000,0.0000,1481.2800,1481.2800,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,10050.0000,0.4121
2025-02-02,33,34,5:30,5:40,0.3697,3800.9682,0.0000,0.0000,0.0000,0.0000,0.0000,1466.8280,1466.8280,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,35,5:40,5:50,0.5849,4342.6923,0.2639,0.0000,0.0000,0.0000,0.0000,723.7820,723.7820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0440,10800.0000,0.4121
2025-02-02,33,36,5:50,6:00,0.9636,5133.2000,0.0000,0.0000,0.0000,0.0000,0.0000,855.5333,855.5333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10800.0000,0.4121
2025-02-02,33,37,6:00,6:10,1.0488,5203.4971,0.0000,62.5379,64.0436,64.0436,64.0436,680.6572,522.3488,158.3084,0.0000,0.0000,334.2268,10.6739,0.0000,10428.6369,0.4121
2025-02-02,33,38,6:10,6:20,1.0385,5131.6891,3.6762,125.0759,128.0873,128.0873,128.0873,834.4355,833.9336,0.5019,0.0000,0.0000,0.0000,20.7352,0.0000,10428.6369,0.4121
2025-02-02,33,39,6:20,6:30,1.0714,5241.0100,0.0000,187.6138,192.1309,192.1309,192.1309,8.8994,8.1465,0.7529,0.0000,0.0000,833.3333,32.0218,0.0000,9502.7110,0.4121
2025-02-02,33,40,6:30,6:40,1.0749,5256.0742,0.0000,250.1517,256.1745,256.1745,256.1745,0.9871,0.0000,0.9871,0.0000,0.0000,833.3166,42.6958,0.0000,8576.8037,0.4121
2025-02-02,33,41,6:40,6:50,1.0446,5123.0993,114.5793,312.6897,320.2182,320.2182,320.2182,801.7349,800.4802,1.2548,0.0000,0.0000,0.0000,34.2731,0.0000,8576.8037,0.4121
2025-02-02,33,42,6:50,7:00,0.9869,4993.5900,386.0625,375.2276,384.2618,384.2618,384.2618,769.7271,768.2214,1.5057,0.0000,0.0000,0.0000,0.0000,0.3001,8576.8037,0.4121
2025-02-02,33,43,7:00,7:10,0.9164,5070.2148,657.2329,657.4252,652.8914,652.8914,652.8914,735.4649,735.4649,0.0000,0.0000,0.0000,0.7556,0.0000,0.7236,8575.9641,0.4121
2025-02-02,33,44,7:10,7:20,0.9117,5192.5144,940.4696,939.6229,921.5209,921.5209,921.5209,708.8153,708.8153,0.0000,0.0000,0.0000,3.0170,0.0000,3.1581,8572.6118,0.4121
2025-02-02,33,45,7:20,7:30,0.9168,5177.8600,1238.4000,1221.8205,1190.1505,1190.1505,1190.1505,659.3399,659.3399,0.0000,0.0000,0.0000,5.2783,0.0000,8.0416,8566.7470,0.4121
2025-02-02,33,46,7:30,7:40,0.8379,5107.2798,1513.0005,1504.0181,1458.7800,1458.7800,1458.7800,1433.8769,1433.8769,0.0000,0.0000,825.7936,0.0000,0.0000,9.0367,9309.9613,0.4121
2025-02-02,33,47,7:40,7:50,1.0094,5778.3380,1766.4526,1786.2158,1727.4095,1727.4095,1727.4095,665.3537,665.3537,0.0000,0.0000,0.0000,9.8010,0.0000,6.5072,9299.0713,0.4121
2025-02-02,33,48,7:50,8:00,1.3473,6861.8200,1994.9250,2068.4134,1996.0391,1996.0391,1996.0391,0.0000,0.0000,0.0000,0.0000,0.0000,810.9635,0.1857,0.0000,8398.0007,0.4121
2025-02-02,33,49,8:00,8:10,1.3998,7139.7466,2202.7585,2404.3443,2300.0257,2300.0257,2300.0257,0.0000,0.0000,0.0000,0.0000,0.0000,806.6202,16.2112,0.0000,7501.7561,0.4121
2025-02-02,33,50,8:10,8:20,1.3427,7041.3312,2488.0760,2740.2752,2604.0123,2604.0123,2604.0123,0.0000,0.0000,0.0000,0.0000,0.0000,739.5532,19.3227,0.0000,6680.0304,0.4121
2025-02-02,33,51,8:20,8:30,1.3172,7005.2100,2849.8125,3076.2061,2907.9988,2907.9988,2907.9988,0.0000,0.0000,0.0000,0.0000,0.0000,682.8685,9.6977,0.0000,5921.2876,0.4121
2025-02-02,33,52,8:30,8:40,1.2806,7028.9548,3188.1898,3412.1371,3211.9854,3211.9854,3211.9854,0.0000,0.0000,0.0000,0.0000,0.0000,636.1616,3.9659,0.0000,5214.4414,0.4121
2025-02-02,33,53,8:40,8:50,1.2438,7017.2375,3500.7317,3748.0680,3515.9720,3515.9720,3515.9720,0.0000,0.0000,0.0000,0.0000,0.0000,583.5442,2.5401,0.0000,4566.0589,0.4121
2025-02-02,33,54,8:50,9:00,1.2256,6958.1800,3830.9625,4083.9989,3819.9586,3819.9586,3819.9586,0.0000,0.0000,0.0000,0.0000,0.0000,523.0369,0.0000,1.8340,3984.9068,0.4121
2025-02-02,33,55,9:00,9:10,1.2306,6935.0691,4206.0361,4254.3994,4107.6130,4107.6130,4107.6130,0.0000,0.0000,0.0000,0.0000,0.0000,471.2427,0.0000,16.4038,3461.3038,0.4121
2025-02-02,33,56,9:10,9:20,1.2355,6996.6790,4513.9776,4424.7999,4395.2675,4395.2675,4395.2675,0.0000,0.0000,0.0000,0.0000,0.0000,433.5686,0.0000,19.7850,2979.5609,0.4121
2025-02-02,33,57,9:20,9:30,1.2013,7027.6200,4781.9250,4595.2004,4682.9219,4682.9219,4682.9219,0.0000,0.0000,0.0000,0.0000,0.0000,390.7830,0.0000,16.5005,2545.3576,0.4121
2025-02-02,33,58,9:30,9:40,1.1141,6860.5787,5126.7424,4765.6009,4970.5764,4970.5764,4970.5764,0.0000,0.0000,0.0000,0.0000,0.0000,315.0004,0.0000,26.0277,2195.3572,0.4121
2025-02-02,33,59,9:40,9:50,1.0893,6729.1115,5340.6791,4936.0014,5258.2309,5258.2309,5258.2309,0.0000,0.0000,0.0000,0.0000,0.0000,245.1468,0.0000,13.7414,1922.9719,0.4121
2025-02-02,33,60,9:50,10:00,1.1386,6761.8900,5427.7125,5106.4019,5545.8853,5545.8853,5545.8853,0.0000,0.0000,0.0000,0.0000,0.0000,202.6675,19.6955,0.0000,1697.7858,0.4121
2025-02-02,33,61,10:00,10:10,1.1539,6859.4615,5594.9043,5245.6824,5696.4385,5696.4385,5696.4385,0.0000,0.0000,0.0000,0.0000,0.0000,193.8372,16.9224,0.0000,1482.4112,0.4121
2025-02-02,33,62,10:10,10:20,1.0970,6845.7405,5693.5408,5384.9629,5846.9917,5846.9917,5846.9917,0.0000,0.0000,0.0000,0.0000,0.0000,166.4581,25.5752,0.0000,1297.4577,0.4121
2025-02-02,33,63,10:20,10:30,1.0376,6724.9500,5734.5000,5524.2433,5997.5449,5997.5449,5997.5449,200.1178,121.2342,78.8836,0.0000,0.0000,0.0000,43.8408,0.0000,1297.4577,0.4121
2025-02-02,33,64,10:30,10:40,1.0533,6674.3697,5914.7178,5663.5238,6148.0981,6148.0981,6148.0981,0.0000,0.0000,0.0000,0.0000,0.0000,87.7119,38.8967,0.0000,1200.0000,0.4121
2025-02-02,33,65,10:40,10:50,0.9148,6765.9436,6167.1421,5802.8043,6298.6513,6298.6513,6298.6513,160.5232,77.8820,82.6412,0.0000,0.0000,0.0000,21.9182,0.0000,1200.0000,0.4121
2025-02-02,33,66,10:50,11:00,0.6806,6843.2700,6330.4875,5942.0848,6449.2045,6449.2045,6449.2045,983.5309,899.0109,84.5200,0.0000,833.3333,0.0000,19.7862,0.0000,1950.0000,0.4121
2025-02-02,33,67,11:00,11:10,0.6578,6688.1647,6325.0392,6007.8720,6549.8737,6549.8737,6549.8737,946.7155,856.3818,90.3336,0.0000,833.3333,0.0000,37.4724,0.0000,2700.0000,0.4121
2025-02-02,33,68,11:10,11:20,0.6943,6621.1787,6476.9104,6073.6591,6650.5428,6650.5428,6650.5428,924.5866,828.4393,96.1473,0.0000,833.3333,0.0000,28.9387,0.0000,3450.0000,0.4121
2025-02-02,33,69,11:20,11:30,0.6727,6792.2500,6705.8250,6139.4463,6751.2120,6751.2120,6751.2120,942.1340,840.1730,101.9610,0.0000,833.3333,0.0000,7.5645,0.0000,4200.0000,0.4121
2025-02-02,33,70,11:30,11:40,0.6265,6965.5774,6635.3033,6205.2335,6851.8812,6851.8812,6851.8812,960.0573,852.2827,107.7746,0.0000,833.3333,0.0000,36.0963,0.0000,4950.0000,0.4121
2025-02-02,33,71,11:40,11:50,0.5770,6630.8407,6706.5447,6271.0206,6952.5503,6952.5503,6952.5503,893.3033,779.7151,113.5883,0.0000,833.3333,0.0000,41.0009,0.0000,5700.0000,0.4121
2025-02-02,33,72,11:50,12:00,0.5556,6087.6200,6888.0375,6336.8078,7053.2195,7053.2195,7053.2195,791.8020,672.4001,119.4020,0.0000,833.3333,0.0000,27.5303,0.0000,6450.0000,0.4121
2025-02-02,33,73,12:00,12:10,0.5901,6175.5508,6695.3712,6284.1403,6911.8629,6928.8655,6928.8655,815.2351,707.7809,107.4542,0.0000,833.3333,0.0000,38.9157,0.0000,7200.0000,0.4121
2025-02-02,33,74,12:10,12:20,0.6344,6411.0816,6542.4476,6231.4728,6770.5063,6804.5115,6804.5115,863.2681,767.7617,95.5064,0.0000,833.3333,0.0000,43.6773,0.0000,7950.0000,0.4121
2025-02-02,33,75,12:20,12:30,0.6108,6361.3800,6598.6125,6178.8053,6629.1498,6680.1575,6680.1575,863.7624,780.2037,83.5587,0.0000,833.3333,0.0000,13.5908,0.0000,8700.0000,0.4121
2025-02-02,33,76,12:30,12:40,0.5190,6105.7160,6609.2865,6126.1379,6487.7932,6555.8035,6555.8035,829.9297,758.3187,71.6109,0.0000,833.3333,0.0000,0.0000,8.9138,9450.0000,0.4121
2025-02-02,33,77,12:40,12:50,0.6941,6176.8003,6531.8447,6073.4704,6346.4366,6431.4495,6431.4495,850.5550,790.8918,59.6632,0.0000,833.3333,0.0000,0.0000,16.7325,10200.0000,0.4121
2025-02-02,33,78,12:50,13:00,1.0283,6523.9500,6407.1750,6020.8029,6205.0800,6307.0955,6307.0955,83.8579,36.1424,47.7154,0.0000,0.0000,0.0000,0.0000,16.6799,10200.0000,0.4121
2025-02-02,33,79,13:00,13:10,1.0587,6584.3213,6311.5023,5891.8097,6112.0679,6183.4732,6183.4732,0.0000,0.0000,0.0000,0.0000,0.0000,66.8080,0.0000,21.3382,10125.7689,0.4121
2025-02-02,33,80,13:10,13:20,0.9965,6510.3066,6349.6795,5762.8165,6019.0558,6059.8508,6059.8508,124.5817,75.0760,49.5057,0.0000,0.0000,0.0000,0.0000,48.3048,10125.7689,0.4121
2025-02-02,33,81,13:20,13:30,1.0091,6505.5800,6370.1250,5633.8233,5926.0436,5936.2285,5936.2285,145.2928,94.8919,50.4009,0.0000,0.0000,0.0000,0.0000,72.3161,10125.7689,0.4121
2025-02-02,33,82,13:30,13:40,1.0445,6573.9919,6103.2194,5504.8302,5833.0315,5812.6062,5812.6062,0.0000,0.0000,0.0000,0.0000,0.0000,126.8976,0.0000,48.4355,9984.7715,0.4121
2025-02-02,33,83,13:40,13:50,1.0520,6477.1548,5845.3539,5375.8370,5740.0194,5688.9838,5688.9838,0.0000,0.0000,0.0000,0.0000,0.0000,131.3618,0.0000,26.0617,9838.8139,0.4121
2025-02-02,33,84,13:50,14:00,1.0369,6293.1700,5694.0000,5246.8438,5647.0073,5565.3615,5565.3615,174.3877,120.9812,53.4065,0.0000,0.0000,0.3202,0.0000,21.4397,9838.4581,0.4121
2025-02-02,33,85,14:00,14:10,1.0441,6343.9244,5466.5440,5068.3093,5346.6392,5283.1410,5283.1410,45.7558,0.0000,45.7558,0.0000,0.0000,176.7972,0.0000,30.5672,9642.0168,0.4121
2025-02-02,33,86,14:10,14:20,1.0639,6432.3346,5229.6133,4889.7748,5046.2712,5000.9205,5000.9205,0.0000,0.0000,0.0000,0.0000,0.0000,238.5690,0.0000,38.1155,9376.9401,0.4121
2025-02-02,33,87,14:20,14:30,1.0889,6412.6700,5032.0875,4711.2403,4745.9031,4718.7000,4718.7000,0.0000,0.0000,0.0000,0.0000,0.0000,282.3283,0.0000,52.2313,9063.2419,0.4121
2025-02-02,33,88,14:30,14:40,1.1026,6334.6450,4816.7059,4532.7058,4445.5350,4436.4795,4436.4795,0.0000,0.0000,0.0000,0.0000,0.0000,316.3609,0.0000,63.3711,8711.7298,0.4121
2025-02-02,33,89,14:40,14:50,0.9951,6283.5157,4446.8110,4354.1713,4145.1670,4154.2590,4154.2590,321.5574,321.5574,0.0000,0.0000,0.0000,33.3187,0.0000,48.7587,8674.7090,0.4121
2025-02-02,33,90,14:50,15:00,0.8205,6229.6800,3990.7125,4175.6368,3844.7989,3872.0385,3872.0385,1175.6739,1175.6739,0.0000,0.0000,782.7336,0.0000,0.0000,19.7790,9379.1693,0.4121
2025-02-02,33,91,15:00,15:10,0.7696,6095.8225,3664.4343,3836.3763,3553.2566,3559.2452,3559.2452,1209.9077,1209.9077,0.0000,0.0000,787.1448,0.0000,0.0000,17.5315,10087.5996,0.4121
2025-02-02,33,92,15:10,15:20,0.8245,6087.7390,3383.0733,3497.1158,3261.7142,3246.4519,3246.4519,1265.1039,1265.1039,0.0000,0.0000,791.5560,0.0000,0.0000,22.7702,10800.0000,0.4121
2025-02-02,33,93,15:20,15:30,0.8914,6190.5700,3070.3500,3157.8553,2970.1718,2933.6586,2933.6586,505.4524,542.8186,0.0000,37.3661,0.0000,0.0000,0.0000,22.7819,10800.0000,0.4121
2025-02-02,33,94,15:30,15:40,0.8933,6188.1819,2736.1010,2818.5948,2678.6295,2620.8652,2620.8652,561.5978,594.5528,0.0000,32.9549,0.0000,0.0000,0.0000,19.2060,10800.0000,0.4121
2025-02-02,33,95,15:40,15:50,0.9024,6219.2064,2390.1165,2479.3343,2387.0871,2308.0719,2308.0719,623.3120,651.8557,0.0000,28.5437,0.0000,0.0000,0.0000,13.6741,10800.0000,0.4121
2025-02-02,33,96,15:50,16:00,0.9311,6258.9100,2058.3750,2140.0738,2095.5448,1995.2786,1995.2786,686.4727,710.6052,0.0000,24.1325,0.0000,0.0000,0.0000,10.5161,10800.0000,0.4121
2025-02-02,33,97,16:00,16:10,0.9295,6141.1677,1767.9971,1851.9148,1818.6373,1723.0275,1723.0275,714.8755,736.3567,0.0000,21.4812,0.0000,0.0000,0.0000,7.4949,10800.0000,0.4121
2025-02-02,33,98,16:10,16:20,0.9789,6137.4884,1483.7678,1563.7558,1541.7298,1450.7764,1450.7764,762.2888,781.1187,0.0000,18.8299,0.0000,0.0000,0.0000,5.4986,10800.0000,0.4121
2025-02-02,33,99,16:20,16:30,1.0591,6224.4900,1193.0625,1275.5968,1264.8223,1178.5253,1178.5253,824.8155,840.9941,0.0000,16.1786,0.0000,0.0000,0.0000,2.4229,10800.0000,0.4121
2025-02-02,33,100,16:30,16:40,1.0582,6105.9198,916.1739,987.4378,987.9147,906.2741,906.2741,853.0803,866.6076,0.0000,13.5273,0.0000,0.0000,0.0000,1.6500,10800.0000,0.4121
2025-02-02,33,101,16:40,16:50,1.0373,6010.4802,651.1900,699.2788,711.0072,634.0230,634.0230,885.2002,896.0762,0.0000,10.8760,0.0000,0.0000,0.0000,2.8612,10800.0000,0.4121
2025-02-02,33,102,16:50,17:00,1.0422,6029.9900,380.5875,411.1198,434.0997,361.7719,361.7719,936.4784,944.7030,0.0000,8.2247,0.0000,0.0000,0.0000,3.1359,10800.0000,0.4121
2025-02-02,33,103,17:00,17:10,1.0598,6026.1738,112.3562,342.5998,361.7497,301.4766,301.4766,947.2623,954.1162,0.0000,6.8539,0.0000,0.0000,31.5201,0.0000,10800.0000,0.4121
2025-02-02,33,104,17:10,17:20,1.0817,6032.2614,0.0000,274.0799,289.3998,241.1813,241.1813,959.6969,965.1800,0.0000,5.4831,0.0000,0.0000,40.1969,0.0000,10800.0000,0.4121
2025-02-02,33,105,17:20,17:30,1.0782,6161.5100,0.0000,205.5599,217.0498,180.8860,180.8860,992.6584,996.7707,0.0000,4.1123,0.0000,0.0000,30.1477,0.0000,10800.0000,0.4121
2025-02-02,33,106,17:30,17:40,1.0433,6305.1609,3.5758,137.0399,144.6999,120.5906,120.5906,1028.0202,1030.7617,0.0000,2.7415,0.0000,0.0000,19.5025,0.0000,10800.0000,0.4121
2025-02-02,33,107,17:40,17:50,1.1430,5412.6184,0.0000,68.5200,72.3500,60.2953,60.2953,890.6831,892.0538,0.0000,1.3708,0.0000,0.0000,10.0492,0.0000,10800.0000,0.4121
2025-02-02,33,108,17:50,18:00,1.3075,4082.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,680.3767,0.0000,0.0000,10044.0259,0.4121
